"dormId","ratePlan","date","priceValue","priceCurrency","crawledAt","urlPart"
"934123","780244","2025-10-06","38.40","NZD","1759690234","38729/2025-10-06/1759690234.json"
"934120","780241","2025-10-06","40.80","NZD","1759690234","38729/2025-10-06/1759690234.json"
"934123","780244","2025-10-07","38.40","NZD","1759690234","38729/2025-10-07/1759690234.json"
"934120","780241","2025-10-07","40.80","NZD","1759690234","38729/2025-10-07/1759690234.json"
"934123","780244","2025-10-08","38.40","NZD","1759690234","38729/2025-10-08/1759690234.json"
"934120","780241","2025-10-08","40.80","NZD","1759690234","38729/2025-10-08/1759690234.json"
"934123","780244","2025-10-09","38.40","NZD","1759690234","38729/2025-10-09/1759690234.json"
"934120","780241","2025-10-09","40.80","NZD","1759690234","38729/2025-10-09/1759690234.json"
"934123","780244","2025-10-10","38.40","NZD","1759690234","38729/2025-10-10/1759690234.json"
"934120","780241","2025-10-10","40.80","NZD","1759690234","38729/2025-10-10/1759690234.json"
"934123","780244","2025-10-11","38.40","NZD","1759690234","38729/2025-10-11/1759690234.json"
"934120","780241","2025-10-11","40.80","NZD","1759690234","38729/2025-10-11/1759690234.json"
"934123","780244","2025-10-12","38.40","NZD","1759690234","38729/2025-10-12/1759690234.json"
"934120","780241","2025-10-12","40.80","NZD","1759690234","38729/2025-10-12/1759690234.json"
"934123","780244","2025-10-13","38.40","NZD","1759690234","38729/2025-10-13/1759690234.json"
"934120","780241","2025-10-13","40.80","NZD","1759690234","38729/2025-10-13/1759690234.json"
"934123","780244","2025-10-14","38.40","NZD","1759690234","38729/2025-10-14/1759690234.json"
"934120","780241","2025-10-14","40.80","NZD","1759690234","38729/2025-10-14/1759690234.json"
"934123","780244","2025-10-15","38.40","NZD","1759690234","38729/2025-10-15/1759690234.json"
"934120","780241","2025-10-15","40.80","NZD","1759690234","38729/2025-10-15/1759690234.json"
"934123","780244","2025-10-16","38.40","NZD","1759690234","38729/2025-10-16/1759690234.json"
"934120","780241","2025-10-16","40.80","NZD","1759690234","38729/2025-10-16/1759690234.json"
"934123","780244","2025-10-17","38.40","NZD","1759690234","38729/2025-10-17/1759690234.json"
"934120","780241","2025-10-17","40.80","NZD","1759690234","38729/2025-10-17/1759690234.json"
"934123","780244","2025-10-18","38.40","NZD","1759690234","38729/2025-10-18/1759690234.json"
"934120","780241","2025-10-18","40.80","NZD","1759690234","38729/2025-10-18/1759690234.json"
"934123","780244","2025-10-19","38.40","NZD","1759690234","38729/2025-10-19/1759690234.json"
"934120","780241","2025-10-19","40.80","NZD","1759690234","38729/2025-10-19/1759690234.json"
"934123","780244","2025-10-20","38.40","NZD","1759690234","38729/2025-10-20/1759690234.json"
"934120","780241","2025-10-20","40.80","NZD","1759690234","38729/2025-10-20/1759690234.json"
"934123","780244","2025-10-21","38.40","NZD","1759690234","38729/2025-10-21/1759690234.json"
"934120","780241","2025-10-21","40.80","NZD","1759690234","38729/2025-10-21/1759690234.json"
"934123","780244","2025-10-22","38.40","NZD","1759690234","38729/2025-10-22/1759690234.json"
"934120","780241","2025-10-22","40.80","NZD","1759690234","38729/2025-10-22/1759690234.json"
"934123","780244","2025-10-23","38.40","NZD","1759690234","38729/2025-10-23/1759690234.json"
"934120","780241","2025-10-23","40.80","NZD","1759690234","38729/2025-10-23/1759690234.json"
"934123","780244","2025-10-24","38.40","NZD","1759690234","38729/2025-10-24/1759690234.json"
"934120","780241","2025-10-24","40.80","NZD","1759690234","38729/2025-10-24/1759690234.json"
"934123","780244","2025-10-25","38.40","NZD","1759690234","38729/2025-10-25/1759690234.json"
"934120","780241","2025-10-25","40.80","NZD","1759690234","38729/2025-10-25/1759690234.json"
"934123","780244","2025-10-26","38.40","NZD","1759690234","38729/2025-10-26/1759690234.json"
"934120","780241","2025-10-26","40.80","NZD","1759690234","38729/2025-10-26/1759690234.json"
"934123","780244","2025-10-27","38.40","NZD","1759690234","38729/2025-10-27/1759690234.json"
"934120","780241","2025-10-27","40.80","NZD","1759690234","38729/2025-10-27/1759690234.json"
"934123","780244","2025-10-28","38.40","NZD","1759690234","38729/2025-10-28/1759690234.json"
"934120","780241","2025-10-28","40.80","NZD","1759690234","38729/2025-10-28/1759690234.json"
"934123","780244","2025-10-29","38.40","NZD","1759690234","38729/2025-10-29/1759690234.json"
"934120","780241","2025-10-29","40.80","NZD","1759690234","38729/2025-10-29/1759690234.json"
"934123","780244","2025-10-30","38.40","NZD","1759690234","38729/2025-10-30/1759690234.json"
"934120","780241","2025-10-30","40.80","NZD","1759690234","38729/2025-10-30/1759690234.json"
"934123","780244","2025-10-31","38.40","NZD","1759690234","38729/2025-10-31/1759690234.json"
"934120","780241","2025-10-31","40.80","NZD","1759690234","38729/2025-10-31/1759690234.json"
"934123","780244","2025-11-01","50.40","NZD","1759690234","38729/2025-11-01/1759690234.json"
"934120","780241","2025-11-01","55.20","NZD","1759690234","38729/2025-11-01/1759690234.json"
"934123","780244","2025-11-02","50.40","NZD","1759690234","38729/2025-11-02/1759690234.json"
"934120","780241","2025-11-02","55.20","NZD","1759690234","38729/2025-11-02/1759690234.json"
"934123","780244","2025-11-03","50.40","NZD","1759690234","38729/2025-11-03/1759690234.json"
"934120","780241","2025-11-03","55.20","NZD","1759690234","38729/2025-11-03/1759690234.json"
"934123","780244","2025-11-04","50.40","NZD","1759690234","38729/2025-11-04/1759690234.json"
"934120","780241","2025-11-04","55.20","NZD","1759690234","38729/2025-11-04/1759690234.json"
"934123","780244","2025-10-06","38.40","NZD","1759696614","38729/2025-10-06/1759696614.json"
"934120","780241","2025-10-06","40.80","NZD","1759696614","38729/2025-10-06/1759696614.json"
"934123","780244","2025-10-07","38.40","NZD","1759696614","38729/2025-10-07/1759696614.json"
"934120","780241","2025-10-07","40.80","NZD","1759696614","38729/2025-10-07/1759696614.json"
"934123","780244","2025-10-08","38.40","NZD","1759696614","38729/2025-10-08/1759696614.json"
"934120","780241","2025-10-08","40.80","NZD","1759696614","38729/2025-10-08/1759696614.json"
"934123","780244","2025-10-09","38.40","NZD","1759696614","38729/2025-10-09/1759696614.json"
"934120","780241","2025-10-09","40.80","NZD","1759696614","38729/2025-10-09/1759696614.json"
"934123","780244","2025-10-10","38.40","NZD","1759696614","38729/2025-10-10/1759696614.json"
"934120","780241","2025-10-10","40.80","NZD","1759696614","38729/2025-10-10/1759696614.json"
"934123","780244","2025-10-11","38.40","NZD","1759696614","38729/2025-10-11/1759696614.json"
"934120","780241","2025-10-11","40.80","NZD","1759696614","38729/2025-10-11/1759696614.json"
"934123","780244","2025-10-12","38.40","NZD","1759696614","38729/2025-10-12/1759696614.json"
"934120","780241","2025-10-12","40.80","NZD","1759696614","38729/2025-10-12/1759696614.json"
"934123","780244","2025-10-13","38.40","NZD","1759696614","38729/2025-10-13/1759696614.json"
"934120","780241","2025-10-13","40.80","NZD","1759696614","38729/2025-10-13/1759696614.json"
"934123","780244","2025-10-14","38.40","NZD","1759696614","38729/2025-10-14/1759696614.json"
"934120","780241","2025-10-14","40.80","NZD","1759696614","38729/2025-10-14/1759696614.json"
"934123","780244","2025-10-15","38.40","NZD","1759696614","38729/2025-10-15/1759696614.json"
"934120","780241","2025-10-15","40.80","NZD","1759696614","38729/2025-10-15/1759696614.json"
"934123","780244","2025-10-16","38.40","NZD","1759696614","38729/2025-10-16/1759696614.json"
"934120","780241","2025-10-16","40.80","NZD","1759696614","38729/2025-10-16/1759696614.json"
"934123","780244","2025-10-17","38.40","NZD","1759696614","38729/2025-10-17/1759696614.json"
"934120","780241","2025-10-17","40.80","NZD","1759696614","38729/2025-10-17/1759696614.json"
"934123","780244","2025-10-18","38.40","NZD","1759696614","38729/2025-10-18/1759696614.json"
"934120","780241","2025-10-18","40.80","NZD","1759696614","38729/2025-10-18/1759696614.json"
"934123","780244","2025-10-19","38.40","NZD","1759696614","38729/2025-10-19/1759696614.json"
"934120","780241","2025-10-19","40.80","NZD","1759696614","38729/2025-10-19/1759696614.json"
"934123","780244","2025-10-20","38.40","NZD","1759696614","38729/2025-10-20/1759696614.json"
"934120","780241","2025-10-20","40.80","NZD","1759696614","38729/2025-10-20/1759696614.json"
"934123","780244","2025-10-21","38.40","NZD","1759696614","38729/2025-10-21/1759696614.json"
"934120","780241","2025-10-21","40.80","NZD","1759696614","38729/2025-10-21/1759696614.json"
"934123","780244","2025-10-22","38.40","NZD","1759696614","38729/2025-10-22/1759696614.json"
"934120","780241","2025-10-22","40.80","NZD","1759696614","38729/2025-10-22/1759696614.json"
"934123","780244","2025-10-23","38.40","NZD","1759696614","38729/2025-10-23/1759696614.json"
"934120","780241","2025-10-23","40.80","NZD","1759696614","38729/2025-10-23/1759696614.json"
"934123","780244","2025-10-24","38.40","NZD","1759696614","38729/2025-10-24/1759696614.json"
"934120","780241","2025-10-24","40.80","NZD","1759696614","38729/2025-10-24/1759696614.json"
"934123","780244","2025-10-25","38.40","NZD","1759696614","38729/2025-10-25/1759696614.json"
"934120","780241","2025-10-25","40.80","NZD","1759696614","38729/2025-10-25/1759696614.json"
"934123","780244","2025-10-26","38.40","NZD","1759696614","38729/2025-10-26/1759696614.json"
"934120","780241","2025-10-26","40.80","NZD","1759696614","38729/2025-10-26/1759696614.json"
"934123","780244","2025-10-27","38.40","NZD","1759696614","38729/2025-10-27/1759696614.json"
"934120","780241","2025-10-27","40.80","NZD","1759696614","38729/2025-10-27/1759696614.json"
"934123","780244","2025-10-28","38.40","NZD","1759696614","38729/2025-10-28/1759696614.json"
"934120","780241","2025-10-28","40.80","NZD","1759696614","38729/2025-10-28/1759696614.json"
"934123","780244","2025-10-29","38.40","NZD","1759696614","38729/2025-10-29/1759696614.json"
"934120","780241","2025-10-29","40.80","NZD","1759696614","38729/2025-10-29/1759696614.json"
"934123","780244","2025-10-30","38.40","NZD","1759696614","38729/2025-10-30/1759696614.json"
"934120","780241","2025-10-30","40.80","NZD","1759696614","38729/2025-10-30/1759696614.json"
"934123","780244","2025-10-31","38.40","NZD","1759696614","38729/2025-10-31/1759696614.json"
"934120","780241","2025-10-31","40.80","NZD","1759696614","38729/2025-10-31/1759696614.json"
"934123","780244","2025-11-01","50.40","NZD","1759696614","38729/2025-11-01/1759696614.json"
"934120","780241","2025-11-01","55.20","NZD","1759696614","38729/2025-11-01/1759696614.json"
"934123","780244","2025-11-02","50.40","NZD","1759696614","38729/2025-11-02/1759696614.json"
"934120","780241","2025-11-02","55.20","NZD","1759696614","38729/2025-11-02/1759696614.json"
"934123","780244","2025-11-03","50.40","NZD","1759696614","38729/2025-11-03/1759696614.json"
"934120","780241","2025-11-03","55.20","NZD","1759696614","38729/2025-11-03/1759696614.json"
"934123","780244","2025-11-04","50.40","NZD","1759696614","38729/2025-11-04/1759696614.json"
"934120","780241","2025-11-04","55.20","NZD","1759696614","38729/2025-11-04/1759696614.json"
"934123","780244","2025-10-06","38.40","NZD","1759699595","38729/2025-10-06/1759699595.json"
"934120","780241","2025-10-06","40.80","NZD","1759699595","38729/2025-10-06/1759699595.json"
"934123","780244","2025-10-07","38.40","NZD","1759699595","38729/2025-10-07/1759699595.json"
"934120","780241","2025-10-07","40.80","NZD","1759699595","38729/2025-10-07/1759699595.json"
"934123","780244","2025-10-08","38.40","NZD","1759699595","38729/2025-10-08/1759699595.json"
"934120","780241","2025-10-08","40.80","NZD","1759699595","38729/2025-10-08/1759699595.json"
"934123","780244","2025-10-09","38.40","NZD","1759699595","38729/2025-10-09/1759699595.json"
"934120","780241","2025-10-09","40.80","NZD","1759699595","38729/2025-10-09/1759699595.json"
"934123","780244","2025-10-10","38.40","NZD","1759699595","38729/2025-10-10/1759699595.json"
"934120","780241","2025-10-10","40.80","NZD","1759699595","38729/2025-10-10/1759699595.json"
